date,district,service_type,usage_count,processing_time,satisfaction,policy_intervention
2021-01-11,서초구,건강검진,37,45,3.23,0
2021-01-11,송파구,민원처리,87,31,3.33,0
2021-01-11,송파구,복지신청,94,45,2.9,0
2021-01-11,송파구,교통정보,137,6,3.21,0
2021-01-11,송파구,환경신고,46,29,3.61,0
2021-01-11,송파구,세금납부,84,18,3.06,0
2021-01-11,송파구,시설예약,62,15,3.69,0
2021-01-11,송파구,주차정보,120,2,3.11,0
2021-01-11,송파구,쓰레기수거,47,10,3.18,0
2021-01-11,송파구,문화행사,50,15,3.29,0
2021-01-11,송파구,건강검진,37,47,3.54,0
2021-01-11,마포구,민원처리,89,38,3.48,0
2021-01-11,마포구,복지신청,63,71,3.52,0
2021-01-11,마포구,교통정보,98,5,3.22,0
2021-01-11,마포구,환경신고,49,31,2.95,0
2021-01-11,마포구,세금납부,71,22,3.1,0
2021-01-11,마포구,시설예약,57,13,3.33,0
2021-01-11,마포구,주차정보,126,2,3.21,0
2021-01-11,마포구,쓰레기수거,63,9,3.34,0
2021-01-11,마포구,문화행사,36,12,3.14,0
2021-01-11,마포구,건강검진,40,55,3.98,0
2021-01-12,강북구,민원처리,83,46,3.26,0
2021-01-12,강북구,복지신청,58,62,3.11,0
2021-01-12,강북구,교통정보,94,5,2.9,0
2021-01-12,강북구,환경신고,45,33,3.16,0
2021-01-12,강북구,세금납부,47,18,3.59,0
2021-01-12,강북구,시설예약,53,13,3.05,0
2021-01-12,강북구,주차정보,95,3,3.13,0
2021-01-12,강북구,쓰레기수거,43,9,2.92,0
2021-01-12,강북구,문화행사,47,11,3.57,0
2021-01-12,강북구,건강검진,37,54,3.07,0
2021-01-12,강남구,민원처리,116,44,2.93,0
2021-01-12,강남구,복지신청,92,52,3.56,0
2021-01-12,강남구,교통정보,122,5,3.28,0
2021-01-12,강남구,환경신고,52,31,3.06,0
2021-01-12,강남구,세금납부,111,17,3.24,0
2021-01-12,강남구,시설예약,99,13,3.0,0
2021-01-12,강남구,주차정보,130,3,3.31,0
2021-01-12,강남구,쓰레기수거,70,10,3.53,0
2021-01-12,강남구,문화행사,58,11,3.4,0
2021-01-12,강남구,건강검진,56,49,2.91,0
2021-01-12,서초구,민원처리,115,44,2.55,0
2021-01-12,서초구,복지신청,89,56,3.17,0
2021-01-12,서초구,교통정보,124,5,3.41,0
2021-01-12,서초구,환경신고,46,31,3.12,0
2021-01-12,서초구,세금납부,98,21,2.92,0
2021-01-12,서초구,시설예약,80,14,3.44,0
2021-01-12,서초구,주차정보,114,3,3.13,0
2021-01-12,서초구,쓰레기수거,56,9,3.11,0
2021-01-12,서초구,문화행사,55,10,2.88,0
2021-01-12,서초구,건강검진,33,54,3.71,0
2021-01-12,송파구,민원처리,102,44,3.22,0
2021-01-12,송파구,복지신청,98,54,3.27,0
2021-01-12,송파구,교통정보,143,5,3.26,0
2021-01-12,송파구,환경신고,60,21,3.4,0
2021-01-12,송파구,세금납부,84,16,3.35,0
2021-01-12,송파구,시설예약,88,14,3.49,0
2021-01-12,송파구,주차정보,142,3,3.69,0
2021-01-12,송파구,쓰레기수거,69,10,2.72,0
2021-01-12,송파구,문화행사,50,10,3.85,0
2021-01-12,송파구,건강검진,40,50,3.37,0
2021-01-12,마포구,민원처리,88,52,3.01,0
2021-01-12,마포구,복지신청,72,55,2.8,0
2021-01-12,마포구,교통정보,95,4,3.07,0
2021-01-12,마포구,환경신고,39,25,3.18,0
2021-01-12,마포구,세금납부,61,21,3.22,0
2021-01-12,마포구,시설예약,48,14,2.97,0
2021-01-12,마포구,주차정보,101,3,2.64,0
2021-01-12,마포구,쓰레기수거,53,9,3.4,0
2021-01-12,마포구,문화행사,45,11,3.1,0
2021-01-12,마포구,건강검진,30,55,3.21,0
2021-01-13,강북구,민원처리,98,44,2.99,0
2021-01-13,강북구,복지신청,47,49,2.72,0
2021-01-13,강북구,교통정보,96,5,2.73,0
2021-01-13,강북구,환경신고,43,28,3.24,0
2021-01-13,강북구,세금납부,86,21,3.12,0
2021-01-13,강북구,시설예약,46,11,2.98,0
2021-01-13,강북구,주차정보,82,2,3.16,0
2021-01-13,강북구,쓰레기수거,46,9,3.0,0
2021-01-13,강북구,문화행사,39,12,2.87,0
2021-01-13,강북구,건강검진,37,49,3.21,0
2021-01-13,강남구,민원처리,121,46,3.49,0
2021-01-13,강남구,복지신청,91,56,3.31,0
2021-01-13,강남구,교통정보,109,5,3.19,0
2021-01-13,강남구,환경신고,53,29,2.64,0
2021-01-13,강남구,세금납부,90,20,3.25,0
2021-01-13,강남구,시설예약,65,16,2.94,0
2021-01-13,강남구,주차정보,138,3,3.01,0
2021-01-13,강남구,쓰레기수거,83,8,3.48,0
2021-01-13,강남구,문화행사,63,11,3.62,0
2021-01-13,강남구,건강검진,42,51,3.28,0
2021-01-13,서초구,민원처리,97,48,3.44,0
2021-01-13,서초구,복지신청,58,67,2.7,0
2021-01-13,서초구,교통정보,137,5,2.87,0
2021-01-13,서초구,환경신고,46,26,3.14,0
2021-01-13,서초구,세금납부,84,21,3.59,0
2021-01-13,서초구,시설예약,83,14,3.14,0
2021-01-13,서초구,주차정보,81,2,3.49,0
2021-01-13,서초구,쓰레기수거,73,8,3.02,0
2021-01-13,서초구,문화행사,49,12,2.96,0
2021-01-13,서초구,건강검진,42,47,3.2,0
2021-01-13,송파구,민원처리,113,45,3.07,0
2021-01-13,송파구,복지신청,82,59,3.09,0
2021-01-13,송파구,교통정보,120,5,3.37,0
2021-01-13,송파구,환경신고,49,32,3.1,0
2021-01-13,송파구,세금납부,110,20,3.17,0
2021-01-13,송파구,시설예약,78,12,2.86,0
2021-01-13,송파구,주차정보,94,3,3.72,0
2021-01-13,송파구,쓰레기수거,83,10,3.35,0
2021-01-13,송파구,문화행사,38,11,2.96,0
2021-01-13,송파구,건강검진,37,49,3.06,0
2021-01-13,마포구,민원처리,61,48,2.88,0
2021-01-13,마포구,복지신청,72,72,2.92,0
2021-01-13,마포구,교통정보,65,4,3.53,0
2021-01-13,마포구,환경신고,56,26,3.35,0
2021-01-13,마포구,세금납부,73,19,3.99,0
2021-01-13,마포구,시설예약,47,15,3.34,0
2021-01-13,마포구,주차정보,112,3,3.29,0
2021-01-13,마포구,쓰레기수거,49,10,3.1,0
2021-01-13,마포구,문화행사,48,11,3.31,0
2021-01-13,마포구,건강검진,35,55,3.18,0
2021-01-14,강북구,민원처리,56,50,2.93,0
2021-01-14,강북구,복지신청,55,56,3.61,0
2021-01-14,강북구,교통정보,62,6,3.52,0
2021-01-14,강북구,환경신고,39,29,3.29,0
2021-01-14,강북구,세금납부,74,21,3.37,0
2021-01-14,강북구,시설예약,54,14,3.15,0
2021-01-14,강북구,주차정보,82,3,3.38,0
2021-01-14,강북구,쓰레기수거,25,10,3.26,0
2021-01-14,강북구,문화행사,38,11,3.54,0
2021-01-14,강북구,건강검진,35,46,3.32,0
2021-01-14,강남구,민원처리,93,38,3.01,0
2021-01-14,강남구,복지신청,99,65,3.35,0
2021-01-14,강남구,교통정보,146,5,3.01,0
2021-01-14,강남구,환경신고,58,32,3.43,0
2021-01-14,강남구,세금납부,116,21,3.31,0
2021-01-14,강남구,시설예약,89,14,2.94,0
2021-01-14,강남구,주차정보,118,2,3.0,0
2021-01-14,강남구,쓰레기수거,64,9,3.11,0
2021-01-14,강남구,문화행사,39,12,3.2,0
2021-01-14,강남구,건강검진,38,53,3.48,0
2021-01-14,서초구,민원처리,75,41,2.97,0
2021-01-14,서초구,복지신청,68,64,3.14,0
2021-01-14,서초구,교통정보,114,3,3.39,0
2021-01-14,서초구,환경신고,40,30,3.28,0
2021-01-14,서초구,세금납부,107,17,2.29,0
2021-01-14,서초구,시설예약,71,17,3.57,0
2021-01-14,서초구,주차정보,112,2,3.44,0
2021-01-14,서초구,쓰레기수거,50,10,3.35,0
2021-01-14,서초구,문화행사,57,15,3.32,0
2021-01-14,서초구,건강검진,36,49,2.67,0
2021-01-14,송파구,민원처리,93,43,3.04,0
2021-01-14,송파구,복지신청,85,55,3.54,0
2021-01-14,송파구,교통정보,125,4,3.1,0
2021-01-14,송파구,환경신고,53,32,2.94,0
2021-01-14,송파구,세금납부,84,19,2.8,0
2021-01-14,송파구,시설예약,64,14,3.46,0
2021-01-14,송파구,주차정보,119,3,3.46,0
2021-01-14,송파구,쓰레기수거,61,10,3.17,0
2021-01-14,송파구,문화행사,54,11,2.47,0
2021-01-14,송파구,건강검진,40,57,3.48,0
2021-01-14,마포구,민원처리,100,50,3.23,0
2021-01-14,마포구,복지신청,72,56,3.11,0
2021-01-14,마포구,교통정보,115,5,3.16,0
2021-01-14,마포구,환경신고,41,30,3.38,0
2021-01-14,마포구,세금납부,62,15,3.03,0
2021-01-14,마포구,시설예약,50,14,3.16,0
2021-01-14,마포구,주차정보,90,3,3.3,0
2021-01-14,마포구,쓰레기수거,55,10,2.86,0
2021-01-14,마포구,문화행사,50,11,3.4,0
2021-01-14,마포구,건강검진,29,42,3.45,0
2021-01-15,강북구,민원처리,81,40,2.94,0
2021-01-15,강북구,복지신청,71,52,3.69,0
2021-01-15,강북구,교통정보,79,5,3.1,0
2021-01-15,강북구,환경신고,41,28,3.15,0
2021-01-15,강북구,세금납부,69,17,3.42,0
2021-01-15,강북구,시설예약,49,14,2.9,0
2021-01-15,강북구,주차정보,52,2,3.92,0
2021-01-15,강북구,쓰레기수거,51,9,3.12,0
2021-01-15,강북구,문화행사,38,12,2.85,0
2021-01-15,강북구,건강검진,35,53,3.42,0
2021-01-15,강남구,민원처리,117,45,3.4,0
2021-01-15,강남구,복지신청,95,57,3.03,0
2021-01-15,강남구,교통정보,134,5,2.83,0
2021-01-15,강남구,환경신고,42,30,3.22,0
2021-01-15,강남구,세금납부,101,20,3.13,0
2021-01-15,강남구,시설예약,94,12,2.95,0
2021-01-15,강남구,주차정보,119,2,3.15,0
2021-01-15,강남구,쓰레기수거,82,10,3.27,0
2021-01-15,강남구,문화행사,44,11,3.09,0
2021-01-15,강남구,건강검진,41,56,3.37,0
2021-01-15,서초구,민원처리,82,46,3.35,0
2021-01-15,서초구,복지신청,92,69,2.9,0
2021-01-15,서초구,교통정보,104,4,3.13,0
2021-01-15,서초구,환경신고,52,32,3.18,0
2021-01-15,서초구,세금납부,84,20,2.95,0
2021-01-15,서초구,시설예약,91,12,3.26,0
2021-01-15,서초구,주차정보,141,3,3.14,0
2021-01-15,서초구,쓰레기수거,56,9,3.61,0
2021-01-15,서초구,문화행사,33,13,2.77,0
2021-01-15,서초구,건강검진,38,47,3.38,0
2021-01-15,송파구,민원처리,79,47,3.81,0
2021-01-15,송파구,복지신청,66,61,3.0,0
2021-01-15,송파구,교통정보,133,5,3.01,0
2021-01-15,송파구,환경신고,56,35,3.14,0
2021-01-15,송파구,세금납부,104,17,2.91,0
2021-01-15,송파구,시설예약,78,17,3.31,0
2021-01-15,송파구,주차정보,109,2,2.82,0
2021-01-15,송파구,쓰레기수거,68,10,3.06,0
2021-01-15,송파구,문화행사,48,12,3.07,0
2021-01-15,송파구,건강검진,41,60,3.13,0
2021-01-15,마포구,민원처리,83,42,3.42,0
2021-01-15,마포구,복지신청,68,56,3.6,0
2021-01-15,마포구,교통정보,128,4,2.64,0
2021-01-15,마포구,환경신고,50,27,3.44,0
2021-01-15,마포구,세금납부,55,21,2.84,0
2021-01-15,마포구,시설예약,68,15,2.91,0
2021-01-15,마포구,주차정보,90,3,3.23,0
2021-01-15,마포구,쓰레기수거,57,11,2.73,0
2021-01-15,마포구,문화행사,54,12,2.93,0
2021-01-15,마포구,건강검진,28,49,3.48,0
2021-01-16,강북구,민원처리,45,51,2.76,0
2021-01-16,강북구,복지신청,36,52,3.31,0
2021-01-16,강북구,교통정보,62,4,2.42,0
2021-01-16,강북구,환경신고,23,31,3.32,0
2021-01-16,강북구,세금납부,49,17,3.4,0
2021-01-16,강북구,시설예약,38,12,3.3,0
2021-01-16,강북구,주차정보,46,2,3.3,0
2021-01-16,강북구,쓰레기수거,25,9,3.21,0
2021-01-16,강북구,문화행사,19,10,3.4,0
2021-01-16,강북구,건강검진,15,53,3.34,0
2021-01-16,강남구,민원처리,48,41,3.56,0
2021-01-16,강남구,복지신청,45,57,3.34,0
2021-01-16,강남구,교통정보,88,4,3.02,0
2021-01-16,강남구,환경신고,40,35,3.49,0
2021-01-16,강남구,세금납부,60,18,2.95,0
2021-01-16,강남구,시설예약,49,15,3.62,0
2021-01-16,강남구,주차정보,79,2,3.52,0
2021-01-16,강남구,쓰레기수거,33,9,3.28,0
2021-01-16,강남구,문화행사,42,15,3.38,0
2021-01-16,강남구,건강검진,25,52,3.47,0
2021-01-16,서초구,민원처리,56,53,3.27,0
2021-01-16,서초구,복지신청,51,63,3.33,0
2021-01-16,서초구,교통정보,80,4,3.03,0
2021-01-16,서초구,환경신고,24,31,3.43,0
2021-01-16,서초구,세금납부,57,23,3.2,0
2021-01-16,서초구,시설예약,45,13,3.08,0
2021-01-16,서초구,주차정보,72,3,3.11,0
2021-01-16,서초구,쓰레기수거,35,8,3.09,0
2021-01-16,서초구,문화행사,33,12,3.35,0
2021-01-16,서초구,건강검진,23,50,3.0,0
2021-01-16,송파구,민원처리,69,46,3.35,0
2021-01-16,송파구,복지신청,46,47,3.53,0
2021-01-16,송파구,교통정보,69,4,3.41,0
2021-01-16,송파구,환경신고,29,33,3.39,0
2021-01-16,송파구,세금납부,62,17,3.56,0
2021-01-16,송파구,시설예약,45,14,3.24,0
2021-01-16,송파구,주차정보,50,3,2.89,0
2021-01-16,송파구,쓰레기수거,29,8,3.53,0
2021-01-16,송파구,문화행사,28,13,3.04,0
2021-01-16,송파구,건강검진,18,44,3.57,0
2021-01-16,마포구,민원처리,51,42,3.25,0
2021-01-16,마포구,복지신청,45,66,3.63,0
2021-01-16,마포구,교통정보,59,4,3.08,0
2021-01-16,마포구,환경신고,27,27,2.91,0
2021-01-16,마포구,세금납부,49,19,3.21,0
2021-01-16,마포구,시설예약,32,14,2.92,0
2021-01-16,마포구,주차정보,65,3,2.65,0
2021-01-16,마포구,쓰레기수거,27,8,3.0,0
2021-01-16,마포구,문화행사,26,10,2.92,0
2021-01-16,마포구,건강검진,17,51,3.22,0
2021-01-17,강북구,민원처리,41,45,3.04,0
2021-01-17,강북구,복지신청,35,70,3.6,0
2021-01-17,강북구,교통정보,44,5,3.44,0
2021-01-17,강북구,환경신고,19,32,3.66,0
2021-01-17,강북구,세금납부,34,18,3.51,0
2021-01-17,강북구,시설예약,33,15,3.3,0
2021-01-17,강북구,주차정보,53,2,3.51,0
2021-01-17,강북구,쓰레기수거,32,9,3.19,0
2021-01-17,강북구,문화행사,17,12,3.37,0
2021-01-17,강북구,건강검진,18,55,3.1,0
2021-01-17,강남구,민원처리,71,40,3.19,0
2021-01-17,강남구,복지신청,51,61,3.09,0
2021-01-17,강남구,교통정보,77,5,3.07,0
2021-01-17,강남구,환경신고,25,35,3.61,0
2021-01-17,강남구,세금납부,47,21,3.05,0
2021-01-17,강남구,시설예약,48,15,3.13,0
2021-01-17,강남구,주차정보,64,2,2.93,0
2021-01-17,강남구,쓰레기수거,34,9,2.99,0
2021-01-17,강남구,문화행사,36,13,3.03,0
2021-01-17,강남구,건강검진,27,52,3.34,0
2021-01-17,서초구,민원처리,60,48,3.34,0
2021-01-17,서초구,복지신청,38,65,3.47,0
2021-01-17,서초구,교통정보,63,5,3.4,0
2021-01-17,서초구,환경신고,28,33,3.91,0
2021-01-17,서초구,세금납부,47,17,3.29,0
2021-01-17,서초구,시설예약,46,14,3.64,0
2021-01-17,서초구,주차정보,52,3,3.02,0
2021-01-17,서초구,쓰레기수거,44,11,2.97,0
2021-01-17,서초구,문화행사,27,13,3.08,0
2021-01-17,서초구,건강검진,23,50,2.62,0
2021-01-17,송파구,민원처리,62,41,3.05,0
2021-01-17,송파구,복지신청,61,52,3.44,0
2021-01-17,송파구,교통정보,72,4,3.44,0
2021-01-17,송파구,환경신고,32,31,3.49,0
2021-01-17,송파구,세금납부,53,18,2.87,0
2021-01-17,송파구,시설예약,38,19,3.57,0
2021-01-17,송파구,주차정보,54,2,3.34,0
2021-01-17,송파구,쓰레기수거,40,10,3.12,0
2021-01-17,송파구,문화행사,30,12,3.23,0
2021-01-17,송파구,건강검진,16,48,2.94,0
2021-01-17,마포구,민원처리,54,58,3.31,0
2021-01-17,마포구,복지신청,40,65,3.34,0
2021-01-17,마포구,교통정보,67,5,3.82,0
2021-01-17,마포구,환경신고,21,31,2.92,0
2021-01-17,마포구,세금납부,51,18,3.07,0
2021-01-17,마포구,시설예약,35,16,3.48,0
2021-01-17,마포구,주차정보,47,3,2.99,0
2021-01-17,마포구,쓰레기수거,25,9,3.11,0
2021-01-17,마포구,문화행사,36,12,2.79,0
2021-01-17,마포구,건강검진,19,55,3.83,0
2021-01-18,강북구,민원처리,58,36,3.76,0
2021-01-18,강북구,복지신청,65,54,3.36,0
2021-01-18,강북구,교통정보,55,5,3.3,0
2021-01-18,강북구,환경신고,43,26,3.23,0
2021-01-18,강북구,세금납부,59,20,2.93,0
2021-01-18,강북구,시설예약,50,13,3.4,0
2021-01-18,강북구,주차정보,95,2,3.21,0
2021-01-18,강북구,쓰레기수거,36,9,3.18,0
2021-01-18,강북구,문화행사,53,10,3.64,0
2021-01-18,강북구,건강검진,35,51,3.73,0
2021-01-18,강남구,민원처리,116,46,3.18,0
2021-01-18,강남구,복지신청,104,66,3.01,0
2021-01-18,강남구,교통정보,105,4,2.96,0
2021-01-18,강남구,환경신고,54,33,3.06,0
2021-01-18,강남구,세금납부,98,20,3.45,0
2021-01-18,강남구,시설예약,51,14,3.26,0
2021-01-18,강남구,주차정보,142,2,2.64,0
2021-01-18,강남구,쓰레기수거,72,9,2.84,0
2021-01-18,강남구,문화행사,49,11,3.02,0
2021-01-18,강남구,건강검진,29,54,3.58,0
2021-01-18,서초구,민원처리,108,39,3.14,0
2021-01-18,서초구,복지신청,79,63,3.4,0
2021-01-18,서초구,교통정보,105,5,3.34,0
2021-01-18,서초구,환경신고,60,32,3.44,0
2021-01-18,서초구,세금납부,90,22,3.32,0
2021-01-18,서초구,시설예약,60,17,3.41,0
2021-01-18,서초구,주차정보,101,2,3.29,0
2021-01-18,서초구,쓰레기수거,63,10,3.29,0
2021-01-18,서초구,문화행사,62,13,3.26,0
2021-01-18,서초구,건강검진,45,44,3.32,0
2021-01-18,송파구,민원처리,132,44,2.95,0
2021-01-18,송파구,복지신청,75,53,2.96,0
2021-01-18,송파구,교통정보,118,4,3.2,0
2021-01-18,송파구,환경신고,59,27,3.66,0
2021-01-18,송파구,세금납부,101,22,3.0,0
2021-01-18,송파구,시설예약,82,13,3.47,0
2021-01-18,송파구,주차정보,117,3,2.85,0
2021-01-18,송파구,쓰레기수거,54,10,2.92,0
2021-01-18,송파구,문화행사,55,10,3.45,0
2021-01-18,송파구,건강검진,34,52,3.39,0
2021-01-18,마포구,민원처리,78,47,3.28,0
2021-01-18,마포구,복지신청,64,53,2.61,0
2021-01-18,마포구,교통정보,111,4,3.23,0
2021-01-18,마포구,환경신고,42,32,3.11,0
2021-01-18,마포구,세금납부,75,21,3.3,0
2021-01-18,마포구,시설예약,64,15,2.74,0
2021-01-18,마포구,주차정보,107,3,2.89,0
2021-01-18,마포구,쓰레기수거,50,9,3.16,0
2021-01-18,마포구,문화행사,46,13,3.52,0
2021-01-18,마포구,건강검진,28,53,3.6,0
2021-01-19,강북구,민원처리,81,49,3.8,0
2021-01-19,강북구,복지신청,71,61,3.51,0
2021-01-19,강북구,교통정보,94,5,3.09,0
2021-01-19,강북구,환경신고,47,27,3.66,0
2021-01-19,강북구,세금납부,74,17,3.31,0
2021-01-19,강북구,시설예약,36,15,3.47,0
2021-01-19,강북구,주차정보,77,3,3.79,0
2021-01-19,강북구,쓰레기수거,42,8,3.64,0
2021-01-19,강북구,문화행사,49,12,3.5,0
2021-01-19,강북구,건강검진,36,46,3.05,0
2021-01-19,강남구,민원처리,130,52,3.37,0
2021-01-19,강남구,복지신청,76,71,3.04,0
2021-01-19,강남구,교통정보,125,5,3.67,0
2021-01-19,강남구,환경신고,62,31,3.34,0
2021-01-19,강남구,세금납부,99,21,2.44,0
2021-01-19,강남구,시설예약,73,15,2.85,0
2021-01-19,강남구,주차정보,128,2,3.73,0
2021-01-19,강남구,쓰레기수거,81,9,3.15,0
2021-01-19,강남구,문화행사,54,11,3.26,0
2021-01-19,강남구,건강검진,38,44,3.39,0
2021-01-19,서초구,민원처리,108,41,3.47,0
2021-01-19,서초구,복지신청,71,61,3.45,0
2021-01-19,서초구,교통정보,118,5,3.05,0
2021-01-19,서초구,환경신고,48,29,2.98,0
2021-01-19,서초구,세금납부,86,16,3.05,0
2021-01-19,서초구,시설예약,66,14,3.13,0
2021-01-19,서초구,주차정보,107,3,3.46,0
2021-01-19,서초구,쓰레기수거,53,8,2.89,0
2021-01-19,서초구,문화행사,45,11,2.97,0
2021-01-19,서초구,건강검진,31,47,3.25,0
2021-01-19,송파구,민원처리,113,42,3.08,0
2021-01-19,송파구,복지신청,71,59,2.95,0
2021-01-19,송파구,교통정보,136,4,3.09,0
2021-01-19,송파구,환경신고,54,30,4.01,0
2021-01-19,송파구,세금납부,98,17,3.17,0
2021-01-19,송파구,시설예약,53,14,2.95,0
2021-01-19,송파구,주차정보,130,2,3.16,0
2021-01-19,송파구,쓰레기수거,56,11,3.1,0
2021-01-19,송파구,문화행사,66,12,3.34,0
2021-01-19,송파구,건강검진,44,51,2.62,0
2021-01-19,마포구,민원처리,84,48,3.19,0
2021-01-19,마포구,복지신청,55,59,3.71,0
2021-01-19,마포구,교통정보,125,4,3.49,0
2021-01-19,마포구,환경신고,41,24,2.92,0
2021-01-19,마포구,세금납부,97,19,3.13,0
2021-01-19,마포구,시설예약,58,17,3.69,0
2021-01-19,마포구,주차정보,129,2,3.29,0
2021-01-19,마포구,쓰레기수거,40,11,2.85,0
2021-01-19,마포구,문화행사,45,10,3.02,0
2021-01-19,마포구,건강검진,30,46,3.04,0
2021-01-20,강북구,민원처리,70,48,2.87,0
2021-01-20,강북구,복지신청,63,67,3.05,0
2021-01-20,강북구,교통정보,82,4,3.55,0
2021-01-20,강북구,환경신고,39,28,3.35,0
